시각KST,종목,총매도잔량,총매수잔량,매수벽비율,상위5매도,상위5매수,최우선매도가,최우선매수가,스프레드%
2026-05-26 04:54:32,MMT,1110628.1852,709017.3894,0.6384,564233.3037,536719.1585,193,192,0.5208
2026-05-26 04:55:32,AZTEC,12079648.9831,3541876.0011,0.2932,4094241.1897,2130037.187,36.6,36.4,0.5495
2026-05-26 04:55:32,EDGE,3407555.4451,1128241.0794,0.3311,367000.0468,511120.5513,137,136,0.7353
2026-05-26 04:55:32,MMT,1081423.3558,705320.7393,0.6522,534767.4744,533022.5084,193,192,0.5208
2026-05-26 04:56:32,AZTEC,12139365.6918,3538861.7686,0.2915,4067248.3915,2127022.9544,36.6,36.4,0.5495
2026-05-26 04:56:32,EDGE,3407555.4451,1128241.0794,0.3311,367000.0468,511120.5513,137,136,0.7353
2026-05-26 04:56:32,MMT,1080939.0746,709299.0554,0.6562,534283.1932,537000.8245,193,192,0.5208
2026-05-26 04:57:32,AZTEC,12096754.2666,3538861.7686,0.2925,4068755.8348,2127022.9544,36.6,36.4,0.5495
2026-05-26 04:57:32,EDGE,3407555.4451,1140764.4168,0.3348,367000.0468,523643.8887,137,136,0.7353
2026-05-26 04:57:32,MMT,1079964.6181,740063.4843,0.6853,533308.7366,567765.2534,193,192,0.5208
