시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 08:22:47,IRYS,9999.0,2463717,0,2463717,5,
2026-05-27 08:23:47,IRYS,3.0,25874,874000,899874,5,
2026-05-27 08:24:47,IRYS,2.8,574886,20423009,20997895,18,
2026-05-27 08:25:47,IRYS,9.7,1487802,15390191,16877993,10,
2026-05-27 08:26:47,IRYS,144.8,7149781,4937815,12087596,12,
2026-05-27 08:27:47,IRYS,85.4,297672,348532,646204,5,
2026-05-27 08:28:47,IRYS,98.7,269751,273257,543007,6,
2026-05-27 08:29:47,IRYS,4.8,239368,4992482,5231850,3,
2026-05-27 08:30:47,IRYS,9999.0,1432157,0,1432157,4,
2026-05-27 08:31:47,IRYS,0.0,0,3258954,3258954,7,
2026-05-27 08:32:47,IRYS,0.0,0,458950,458950,1,
2026-05-27 08:33:47,IRYS,0.0,0,5369488,5369488,6,
2026-05-27 08:34:47,IRYS,93.4,1033862,1107047,2140908,12,
2026-05-27 08:35:47,IRYS,8.9,58420,659143,717563,8,
2026-05-27 08:36:47,IRYS,9999.0,545209,0,545209,3,
2026-05-27 08:37:47,IRYS,9999.0,1217192,0,1217192,3,
2026-05-27 08:38:47,IRYS,9999.0,500000,0,500000,1,
2026-05-27 08:39:47,IRYS,137.9,9509210,6895356,16404566,10,
2026-05-27 08:40:47,IRYS,47.6,3035902,6375592,9411494,7,
2026-05-27 08:41:47,IRYS,2.9,9956,344459,354415,7,
2026-05-27 08:42:47,IRYS,12.3,75279,611260,686539,14,
2026-05-27 08:43:47,IRYS,0.8,5268,694465,699733,9,
2026-05-27 08:44:47,IRYS,86.3,642935,745401,1388335,9,
2026-05-27 08:45:47,IRYS,257.9,4692490,1819679,6512169,22,
2026-05-27 08:46:47,IRYS,0.0,0,1051121,1051121,10,
2026-05-27 08:47:47,IRYS,41.3,256759,622027,878787,12,
2026-05-27 08:48:47,IRYS,108.4,258126,238103,496229,8,
2026-05-27 08:49:47,IRYS,31.9,274469,859125,1133594,12,
2026-05-27 08:50:47,IRYS,28.6,259601,906835,1166437,8,
2026-05-27 08:51:47,IRYS,74.0,13399381,18096393,31495774,26,
2026-05-27 08:52:47,IRYS,30.0,1064678,3545112,4609790,10,
2026-05-27 08:53:47,IRYS,0.0,0,1608386,1608386,9,
2026-05-27 08:55:47,IRYS,13.4,508747,3805905,4314651,10,
2026-05-27 08:56:47,IRYS,19.2,80263,417544,497807,5,
2026-05-27 08:57:47,IRYS,189.2,3317704,1753119,5070822,11,
2026-05-27 08:58:47,IRYS,68.4,605865,885888,1491753,14,
